DATE ADDED TO CATALOG,PUBMEDID,FIRST AUTHOR,DATE,JOURNAL,LINK,STUDY,DISEASE/TRAIT,INITIAL SAMPLE SIZE,REPLICATION SAMPLE SIZE,REGION,CHR_ID,CHR_POS,REPORTED GENE(S),MAPPED_GENE,UPSTREAM_GENE_ID,DOWNSTREAM_GENE_ID,SNP_GENE_IDS,UPSTREAM_GENE_DISTANCE,DOWNSTREAM_GENE_DISTANCE,STRONGEST SNP-RISK ALLELE,SNPS,MERGED,SNP_ID_CURRENT,CONTEXT,INTERGENIC,RISK ALLELE FREQUENCY,P-VALUE,PVALUE_MLOG,P-VALUE (TEXT),OR or BETA,95% CI (TEXT),PLATFORM [SNPS PASSING QC],CNV,MAPPED_TRAIT,MAPPED_TRAIT_URI,STUDY ACCESSION,GENOTYPING TECHNOLOGY
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",2p23.3,2,27518370.0,GCKR,GCKR,,,ENSG00000084734,,,rs780094-C,rs780094,0,780094.0,intron_variant,0,0.613751766081311,5e-07,6.301029995663981,,1.06,[1.04-1.09],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",4p16.1,4,6288259.0,WFS1,WFS1,,,ENSG00000109501,,,rs4458523-G,rs4458523,0,4458523.0,intron_variant,0,0.573657632191931,1.9999999999999998e-15,14.698970004336019,,1.1,[1.07-1.12],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",5q11.2,5,56510924.0,ANKRD55,RPL26P19 - C5orf67,ENSG00000226221,ENSG00000225940,,5852.0,643.0,rs459193-G,rs459193,0,459193.0,regulatory_region_variant,1,0.702406932963936,6e-09,8.221848749616356,,1.08,[1.05-1.11],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",5q13.3,5,77131486.0,ZBED3,"AC008581.2, AC022414.1, ZBED3-AS1",,,"ENSG00000285000, ENSG00000284762, ENSG00000250802",,,rs6878122-G,rs6878122,0,6878122.0,intron_variant,0,0.2799582088267,5e-11,10.30102999566398,,1.1,[1.07-1.13],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",6p22.3,6,20679478.0,CDKAL1,CDKAL1,,,ENSG00000145996,,,rs7756992-G,rs7756992,0,7756992.0,intron_variant,0,0.292255246133759,6.999999999999999e-35,34.154901959985736,,1.17,[1.14-1.20],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",7p21.2,7,14858657.0,DGKB,DGKB,,,ENSG00000136267,,,rs17168486-T,rs17168486,0,17168486.0,intron_variant,0,0.19264055499943,6e-11,10.221848749616356,,1.11,[1.07-1.14],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",7p21.2,7,15013235.0,DGKB,GTF3AP5 - AC006458.1,ENSG00000225816,ENSG00000227489,,27161.0,52972.0,rs6960043-C,rs6960043,0,6960043.0,intergenic_variant,1,0.470992007052675,3e-07,6.522878745280337,,1.06,[1.04-1.09],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",7p15.1,7,28156794.0,JAZF1,JAZF1,,,ENSG00000153814,,,rs849135-G,rs849135,0,849135.0,intron_variant,0,0.516793139712259,3e-17,16.522878745280334,,1.11,[1.08-1.13],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",7p13,7,44205764.0,GCK,YKT6,,,ENSG00000106636,,,rs10278336-A,rs10278336,0,10278336.0,intron_variant,0,0.497434854705026,6e-06,5.221848749616356,,1.07,[1.04-1.10],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",8p11.21,8,41661730.0,ANK1,"ANK1, AC113133.1",,,"ENSG00000029534, ENSG00000253389",,,rs516946-C,rs516946,0,516946.0,non_coding_transcript_exon_variant,0,0.764476252935483,2e-10,9.69897000433602,,1.09,[1.06-1.12],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",8q22.1,8,94925274.0,TP53INP1,NDUFAF6,,,ENSG00000156170,,,rs7845219-T,rs7845219,0,7845219.0,intron_variant,0,0.52252758480133,5e-06,5.301029995663981,,1.06,[1.03-1.08],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",2p21,2,43462891.0,THADA,THADA,,,ENSG00000115970,,,rs10203174-C,rs10203174,0,10203174.0,intron_variant,0,0.893890367325954,1.0000000000000001e-11,11.0,,1.14,[1.10-1.19],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",2p16.1,2,60341610.0,BCL11A,AC007381.1,,,,,,rs243088-T,rs243088,0,243088.0,non_coding_transcript_exon_variant,0,0.44676300149567,2e-08,7.698970004336019,,1.07,[1.04-1.09],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",2q24.2,2,160314943.0,RBMS1,RBMS1,,,ENSG00000153250,,,rs7593730-C,rs7593730,0,7593730.0,intron_variant,0,NR,2e-06,5.698970004336019,,1.11,[1.06-1.15],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",2q24.3,2,164672366.0,GRB14,COBLL1,,,ENSG00000082438,,,rs13389219-C,rs13389219,0,13389219.0,intron_variant,0,0.600895198408045,1e-08,8.0,,1.07,[1.05-1.10],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",2q36.3,2,226228869.0,IRS1,AC062015.1 - MIR5702,ENSG00000235070,ENSG00000263363,,43498.0,429841.0,rs2943640-C,rs2943640,0,2943640.0,intergenic_variant,1,0.634514929084023,3e-14,13.522878745280336,,1.1,[1.07-1.12],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",3p25.2,3,12351626.0,PPARG,PPARG,,,ENSG00000132170,,,rs1801282-C,rs1801282,0,1801282.0,missense_variant,0,0.85520337260229,1e-12,12.0,,1.13,[1.09-1.17],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",3p24.3,3,23413299.0,UBE2E2,UBE2E2,,,ENSG00000182247,,,rs1496653-A,rs1496653,0,1496653.0,intron_variant,0,0.750927055549185,4e-09,8.397940008672037,,1.09,[1.06-1.12],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",3p14.1,3,64719689.0,ADAMTS9,ADAMTS9-AS2,,,ENSG00000241684,,,rs6795735-C,rs6795735,0,6795735.0,intron_variant,0,0.589987598823279,6.999999999999999e-11,10.154901959985743,,1.08,[1.06-1.11],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",3q21.1,3,123363551.0,ADCY5,ADCY5,,,ENSG00000173175,,,rs11717195-T,rs11717195,0,11717195.0,intron_variant,0,0.77150989868268,6e-14,13.221848749616356,,1.11,[1.08-1.14],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
2017-12-11,22885922,Morris AP,2012-09-01,Nat Genet,www.ncbi.nlm.nih.gov/pubmed/22885922,Large-scale association analysis provides insights into the genetic architecture and pathophysiology of type 2 diabetes.,Type 2 diabetes,"6,377 European ancestry male cases, 5,794 European ancestry female cases, 22,243 European ancestry male controls, 34,619 European ancestry female controls","12,938 European ancestry male cases, 8,553 European ancestry female cases, 904 Pakistani ancestry male cases, 274 Pakistani ancestry female cases, 30,273 European ancestry male controls, 25,374 European ancestry female controls, 2,088 Pakistani ancestry male controls, 384 Pakistani ancestry female controls",3q27.2,3,185793899.0,IGF2BP2,IGF2BP2,,,ENSG00000073792,,,rs4402960-T,rs4402960,0,4402960.0,intron_variant,0,0.32538541911922,2e-23,22.69897000433602,,1.13,[1.10-1.16],"Affymetrix, Illumina [up to 2500000] (imputed)",N,type II diabetes mellitus,http://www.ebi.ac.uk/efo/EFO_0001360,GCST005047,Genome-wide genotyping array
